"sample_dt","sample_tm","startDateTime","remark_cd","00061","00665","00666","00671","70507","80154"
2013-03-28,"17:00",2013-03-28 22:00:00,NA,119,1.24,NA,0.63,NA,334
2013-03-28,"18:00",2013-03-28 23:00:00,NA,168,1.43,NA,0.583,NA,524
2013-03-28,"19:00",2013-03-29 00:00:00,NA,220,1.43,NA,0.586,NA,485
2013-03-29,"08:30",2013-03-29 13:30:00,NA,145,1.08,NA,0.64,NA,161
2013-03-29,"17:30",2013-03-29 22:30:00,NA,212,1.06,NA,0.461,NA,400
2013-03-29,"19:45",2013-03-30 00:45:00,NA,317,1.18,NA,0.504,NA,434
2013-03-30,"11:15",2013-03-30 16:15:00,NA,137,0.694,NA,0.435,NA,71
2013-03-30,"16:15",2013-03-30 21:15:00,NA,193,0.867,NA,0.388,NA,356
2013-03-30,"18:00",2013-03-30 23:00:00,NA,281,0.947,NA,0.456,NA,309
2013-03-31,"18:00",2013-03-31 23:00:00,NA,202,0.578,NA,0.377,NA,67
2013-04-01,"04:00",2013-04-01 09:00:00,NA,137,0.498,NA,0.34,NA,50
2013-04-01,"22:00",2013-04-02 03:00:00,NA,64,0.319,NA,0.212,NA,34
2013-04-05,"15:45",2013-04-05 20:45:00,NA,35,0.151,NA,0.082,NA,19
2013-04-09,"07:15",2013-04-09 12:15:00,NA,NA,0.494,NA,0.159,NA,365
2013-04-10,"00:00",2013-04-10 05:00:00,NA,NA,0.403,NA,0.223,NA,249
2013-04-11,"00:00",2013-04-11 05:00:00,NA,NA,0.288,NA,0.177,NA,179
2013-04-12,"00:00",2013-04-12 05:00:00,NA,NA,0.205,NA,0.132,NA,46
2013-04-17,"12:00",2013-04-17 17:00:00,NA,NA,0.267,NA,0.082,NA,189
2013-04-18,"00:00",2013-04-18 05:00:00,NA,NA,0.362,NA,0.182,NA,251
2013-04-19,"08:00",2013-04-19 13:00:00,NA,78,0.176,NA,0.111,NA,41
2013-05-10,"03:00",2013-05-10 08:00:00,NA,61,0.16,NA,0.04,NA,53
2013-05-10,"05:30",2013-05-10 10:30:00,NA,98,0.225,NA,0.043,NA,93
2013-05-10,"17:45",2013-05-10 22:45:00,NA,88,0.233,NA,0.09,NA,42
2013-06-11,"12:30",2013-06-11 17:30:00,NA,26,0.111,NA,NA,NA,36
2013-06-12,"21:00",2013-06-13 02:00:00,NA,101,2.51,NA,NA,NA,2640
2013-06-22,"21:45",2013-06-23 02:45:00,NA,140,1.68,NA,0.162,NA,1780
2013-06-22,"22:45",2013-06-23 03:45:00,NA,262,1.13,NA,0.055,NA,1100
2013-06-22,"23:30",2013-06-23 04:30:00,NA,463,1.88,NA,0.038,NA,1810
2013-06-23,"11:30",2013-06-23 16:30:00,NA,463,0.622,NA,0.127,NA,163
2013-06-24,"01:45",2013-06-24 06:45:00,NA,158,0.51,NA,0.275,NA,150
2013-06-24,"21:30",2013-06-25 02:30:00,NA,64,0.355,NA,0.178,NA,63
2013-06-25,"10:30",2013-06-25 15:30:00,NA,158,0.706,NA,0.183,NA,444
2013-06-25,"11:45",2013-06-25 16:45:00,NA,252,1.27,NA,0.232,NA,896
2013-06-25,"13:30",2013-06-25 18:30:00,NA,295,0.984,NA,0.238,NA,537
2013-06-25,"18:30",2013-06-25 23:30:00,NA,176,0.614,NA,0.241,NA,209
2013-06-25,"23:30",2013-06-26 04:30:00,NA,116,0.463,NA,0.215,NA,121
2013-06-26,"06:00",2013-06-26 11:00:00,NA,177,1.15,NA,0.213,NA,981
2013-06-26,"07:30",2013-06-26 12:30:00,NA,326,1.5,NA,0.279,NA,1120
2013-06-26,"09:15",2013-06-26 14:15:00,NA,469,1.12,NA,0.311,NA,550
2013-06-26,"13:45",2013-06-26 18:45:00,NA,336,0.754,NA,0.365,NA,178
2013-06-26,"18:30",2013-06-26 23:30:00,NA,156,0.531,NA,0.274,NA,114
2013-06-27,"23:00",2013-06-28 04:00:00,NA,48,0.363,NA,0.205,NA,62
2013-07-16,"12:25",2013-07-16 17:25:00,NA,22,0.094,NA,0.062,NA,42
2013-08-13,"08:35",2013-08-13 13:35:00,NA,25,0.053,NA,0.022,NA,9
2013-08-22,"09:15",2013-08-22 14:15:00,NA,NA,0.332,NA,0.155,NA,176
2013-08-23,"01:15",2013-08-23 06:15:00,NA,54,0.2,NA,0.109,NA,37
2013-09-13,"12:15",2013-09-13 17:15:00,NA,19,0.06,NA,0.031,NA,33
2013-09-20,"00:30",2013-09-20 05:30:00,NA,106,0.51,NA,0.177,NA,225
2013-09-20,"16:00",2013-09-20 21:00:00,NA,63,0.924,NA,0.679,NA,38
2013-10-30,"09:50",2013-10-30 14:50:00,NA,20,0.026,NA,0.006,NA,24
2013-11-17,"12:38",2013-11-17 18:38:00,NA,58,0.252,NA,0.099,NA,72
2013-11-17,"20:38",2013-11-18 02:38:00,NA,72,0.223,NA,0.124,NA,39
2013-11-18,"04:38",2013-11-18 10:38:00,NA,61,0.268,NA,0.177,NA,28
2013-11-18,"15:07",2013-11-18 21:07:00,NA,45,0.2,NA,0.14,NA,9
2013-11-26,"10:25",2013-11-26 16:25:00,NA,NA,0.048,NA,0.009,NA,27
2013-12-18,"09:45",2013-12-18 15:45:00,NA,NA,0.047,NA,0.018,NA,30
2014-01-27,"10:55",2014-01-27 16:55:00,NA,NA,0.044,NA,0.028,NA,26
2014-02-19,"10:05",2014-02-19 16:05:00,NA,NA,0.044,NA,0.013,NA,30
2014-03-10,"12:10",2014-03-10 17:10:00,NA,15,0.036,NA,0.014,NA,15
2014-03-11,"10:24",2014-03-11 15:24:00,NA,43,0.995,NA,0.401,NA,54
2014-03-11,"19:39",2014-03-12 00:39:00,NA,96,1.87,NA,1.04,NA,177
2014-03-11,"23:29",2014-03-12 04:29:00,NA,173,2.04,NA,1.04,NA,274
2014-03-12,"08:04",2014-03-12 13:04:00,NA,118,2.46,NA,1.58,NA,114
2014-03-12,"16:43",2014-03-12 21:43:00,NA,83,1.41,NA,1.08,NA,52
2014-03-13,"07:43",2014-03-13 12:43:00,NA,88,1.72,NA,1.42,NA,21
2014-03-13,"18:50",2014-03-13 23:50:00,NA,51,1.42,NA,1.14,NA,38
2014-03-14,"06:50",2014-03-14 11:50:00,NA,48,1.52,NA,1.2,NA,37
2014-03-14,"16:04",2014-03-14 21:04:00,NA,97,1.45,NA,1.05,NA,148
2014-03-14,"17:02",2014-03-14 22:02:00,NA,183,1.78,NA,1.1,NA,323
2014-03-14,"17:52",2014-03-14 22:52:00,NA,307,1.99,NA,1.12,NA,465
2014-03-14,"21:34",2014-03-15 02:34:00,NA,503,1.88,NA,1.19,NA,275
2014-03-15,"01:34",2014-03-15 06:34:00,NA,457,2.29,NA,1.6,NA,254
2014-03-15,"07:34",2014-03-15 12:34:00,NA,430,2.16,NA,1.63,NA,105
2014-03-15,"18:33",2014-03-15 23:33:00,NA,259,1.7,NA,1.38,NA,97
2014-03-16,"05:35",2014-03-16 10:35:00,NA,207,1.67,NA,1.33,NA,60
2014-03-16,"20:59",2014-03-17 01:59:00,NA,110,1.38,NA,1.17,NA,54
2014-03-17,"16:58",2014-03-17 21:58:00,NA,51,1.02,NA,0.883,NA,29
2014-03-18,"20:54",2014-03-19 01:54:00,NA,80,0.926,NA,0.704,NA,87
2014-03-19,"12:53",2014-03-19 17:53:00,NA,105,1.3,NA,1.03,NA,89
2014-03-20,"00:53",2014-03-20 05:53:00,NA,103,1.37,NA,1.13,NA,77
2014-03-20,"08:11",2014-03-20 13:11:00,NA,65,1.16,NA,0.98,NA,47
2014-03-21,"06:54",2014-03-21 11:54:00,NA,51,0.731,NA,0.526,NA,56
2014-03-22,"06:54",2014-03-22 11:54:00,NA,45,0.431,NA,0.296,NA,24
2014-03-26,"15:41",2014-03-26 20:41:00,NA,22,0.124,NA,0.077,NA,29
2014-03-28,"03:27",2014-03-28 08:27:00,NA,53,0.351,NA,0.173,NA,80
2014-03-28,"11:33",2014-03-28 16:33:00,NA,58,0.761,NA,0.46,NA,93
2014-03-31,"08:36",2014-03-31 13:36:00,NA,25,0.141,NA,0.086,NA,27
2014-04-11,"12:13",2014-04-11 17:13:00,NA,14,0.052,NA,0.017,NA,50
2014-04-13,"06:47",2014-04-13 11:47:00,NA,76,0.292,NA,0.052,NA,194
2014-04-13,"17:25",2014-04-13 22:25:00,NA,82,0.326,NA,0.126,NA,95
2014-04-13,"22:03",2014-04-14 03:03:00,NA,141,0.56,NA,0.145,NA,345
2014-04-14,"00:03",2014-04-14 05:03:00,NA,209,0.626,NA,0.164,NA,396
2014-04-14,"02:11",2014-04-14 07:11:00,NA,266,0.734,NA,0.244,NA,347
2014-04-14,"04:19",2014-04-14 09:19:00,NA,289,0.792,NA,0.276,NA,371
2014-04-14,"10:48",2014-04-14 15:48:00,NA,223,0.165,NA,0.282,NA,226
2014-04-14,"18:34",2014-04-14 23:34:00,NA,159,0.433,NA,0.202,NA,105
2014-04-15,"03:40",2014-04-15 08:40:00,NA,117,0.271,NA,0.136,NA,74
2014-04-15,"19:40",2014-04-16 00:40:00,NA,78,0.206,NA,0.079,NA,35
2014-04-17,"09:04",2014-04-17 14:04:00,NA,49,0.099,NA,0.044,NA,32
2014-04-28,"14:15",2014-04-28 19:15:00,NA,60,0.065,NA,0.02,NA,44
2014-04-28,"22:10",2014-04-29 03:10:00,NA,78,0.084,NA,0.019,NA,29
2014-04-29,"00:55",2014-04-29 05:55:00,NA,99,0.126,NA,0.018,NA,61
2014-04-29,"12:55",2014-04-29 17:55:00,NA,100,0.219,NA,0.066,NA,44
2014-05-09,"10:25",2014-05-09 15:25:00,NA,38,0.034,NA,0.008,NA,18
2014-05-12,"11:10",2014-05-12 16:10:00,NA,80,0.155,NA,0.047,NA,32
2014-05-12,"13:25",2014-05-12 18:25:00,NA,97,0.25,NA,0.066,NA,102
2014-05-12,"14:45",2014-05-12 19:45:00,NA,116,0.475,NA,0.093,NA,248
2014-05-12,"16:15",2014-05-12 21:15:00,NA,96,0.462,NA,0.155,NA,233
2014-05-13,"16:15",2014-05-13 21:15:00,NA,62,0.234,NA,0.118,NA,44
2014-06-02,"00:15",2014-06-02 05:15:00,NA,69,0.407,NA,0.135,NA,178
2014-06-02,"01:40",2014-06-02 06:40:00,NA,108,0.787,NA,0.193,NA,435
2014-06-02,"02:30",2014-06-02 07:30:00,NA,123,1.29,NA,0.29,NA,497
2014-06-02,"07:35",2014-06-02 12:35:00,NA,112,1.13,NA,0.227,NA,585
2014-06-02,"13:00",2014-06-02 18:00:00,NA,128,0.966,NA,0.319,NA,402
2014-06-02,"19:05",2014-06-03 00:05:00,NA,105,0.734,NA,0.253,NA,285
2014-06-03,"02:25",2014-06-03 07:25:00,NA,59,0.443,NA,0.191,NA,NA
2014-06-04,"07:25",2014-06-04 12:25:00,NA,27,0.244,NA,0.111,NA,NA
2014-06-13,"10:40",2014-06-13 15:40:00,NA,16,0.102,NA,0.054,NA,30
2014-06-17,"04:45",2014-06-17 09:45:00,NA,46,0.3,NA,0.069,NA,167
2014-06-18,"12:20",2014-06-18 17:20:00,NA,195,0.689,NA,0.203,NA,317
2014-06-18,"18:20",2014-06-18 23:20:00,NA,179,0.9,NA,0.322,NA,384
2014-06-19,"01:15",2014-06-19 06:15:00,NA,140,0.78,NA,0.384,NA,169
2014-06-19,"17:55",2014-06-19 22:55:00,NA,71,0.54,NA,0.309,NA,70
2014-06-20,"00:35",2014-06-20 05:35:00,NA,101,0.514,NA,0.192,NA,181
2014-06-20,"06:05",2014-06-20 11:05:00,NA,139,0.456,NA,0.197,NA,156
2014-06-20,"07:45",2014-06-20 12:45:00,NA,235,0.529,NA,0.24,NA,168
2014-06-20,"08:40",2014-06-20 13:40:00,NA,331,0.646,NA,0.293,NA,188
2014-06-20,"15:10",2014-06-20 20:10:00,NA,212,0.417,NA,0.241,NA,128
2014-06-20,"22:20",2014-06-21 03:20:00,NA,121,0.521,NA,0.345,NA,58
2014-06-21,"12:20",2014-06-21 17:20:00,NA,62,0.319,NA,0.196,NA,44
2014-06-22,"12:20",2014-06-22 17:20:00,NA,40,0.236,NA,0.128,NA,38
2014-06-23,"06:05",2014-06-23 11:05:00,NA,72,0.316,NA,0.135,NA,96
2014-06-24,"19:15",2014-06-25 00:15:00,NA,38,0.208,NA,0.145,NA,52
2014-06-30,"01:55",2014-06-30 06:55:00,NA,69,0.368,NA,0.112,NA,173
2014-06-30,"03:00",2014-06-30 08:00:00,NA,103,0.83,NA,0.156,NA,560
2014-06-30,"07:35",2014-06-30 12:35:00,NA,117,0.603,NA,0.175,NA,343
2014-06-30,"14:00",2014-06-30 19:00:00,NA,93,0.529,NA,0.342,NA,167
2014-06-30,"19:55",2014-07-01 00:55:00,NA,109,0.62,NA,0.291,NA,260
2014-06-30,"21:00",2014-07-01 02:00:00,NA,132,0.691,NA,0.297,NA,307
2014-07-01,"05:20",2014-07-01 10:20:00,NA,123,0.491,NA,0.272,NA,146
2014-07-01,"15:15",2014-07-01 20:15:00,NA,82,0.43,NA,0.277,NA,71
2014-07-02,"21:10",2014-07-03 02:10:00,NA,43,0.206,NA,0.124,NA,42
2014-07-07,"09:15",2014-07-07 14:15:00,NA,34,0.118,NA,0.066,NA,43
2014-08-04,"14:40",2014-08-04 19:40:00,NA,94,0.716,NA,0.221,NA,398
2014-08-04,"15:15",2014-08-04 20:15:00,NA,133,1.39,NA,0.379,NA,670
2014-08-04,"16:00",2014-08-04 21:00:00,NA,155,0.557,NA,0.255,NA,218
2014-08-04,"17:20",2014-08-04 22:20:00,NA,274,0.558,NA,0.264,NA,191
2014-08-04,"18:40",2014-08-04 23:40:00,NA,367,0.591,NA,0.329,NA,139
2014-08-04,"21:25",2014-08-05 02:25:00,NA,229,0.644,NA,0.282,NA,208
2014-08-05,"01:05",2014-08-05 06:05:00,NA,124,0.547,NA,0.197,NA,200
2014-08-05,"06:10",2014-08-05 11:10:00,NA,84,0.373,NA,0.195,NA,83
2014-08-05,"14:05",2014-08-05 19:05:00,NA,47,0.289,NA,0.173,NA,36
2014-08-06,"08:20",2014-08-06 13:20:00,NA,34,0.188,NA,0.1,NA,33
2014-08-11,"11:58",2014-08-11 16:58:00,NA,28,0.078,NA,0.048,NA,18
2014-08-29,"07:20",2014-08-29 12:20:00,NA,18,0.096,NA,0.043,NA,102
2014-08-30,"11:45",2014-08-30 16:45:00,NA,48,0.264,NA,0.107,NA,107
2014-08-30,"14:10",2014-08-30 19:10:00,NA,62,0.342,NA,0.121,NA,160
2014-09-04,"10:30",2014-09-04 15:30:00,NA,65,0.426,NA,0.175,NA,173
2014-09-04,"12:15",2014-09-04 17:15:00,NA,68,0.499,NA,0.21,NA,173
2014-09-05,"08:25",2014-09-05 13:25:00,NA,31,0.182,NA,0.099,NA,33
2014-09-16,"10:05",2014-09-16 15:05:00,NA,21,0.068,NA,0.039,NA,17
2014-10-01,"10:50",2014-10-01 15:50:00,NA,16,0.055,NA,0.033,NA,9
2014-10-13,"20:25",2014-10-14 01:25:00,NA,54,0.243,NA,0.088,NA,70
2014-10-13,"21:10",2014-10-14 02:10:00,NA,65,0.356,NA,0.109,NA,139
2014-10-14,"00:10",2014-10-14 05:10:00,NA,71,0.304,NA,0.145,NA,70
2014-10-14,"06:10",2014-10-14 11:10:00,NA,61,0.34,NA,0.154,NA,74
2014-10-14,"18:10",2014-10-14 23:10:00,NA,44,0.306,NA,0.188,NA,67
2014-11-17,"10:20",2014-11-17 16:20:00,NA,NA,0.061,NA,0.009,NA,54
2014-12-11,"10:30",2014-12-11 16:30:00,NA,20,0.059,NA,0.024,NA,35
2015-01-15,"11:15",2015-01-15 17:15:00,NA,NA,0.049,NA,0.024,NA,25
2015-02-11,"09:30",2015-02-11 15:30:00,NA,15,0.06,NA,0.003,NA,24
2015-03-09,"12:00",2015-03-09 17:00:00,NA,29,0.996,NA,0.624,NA,70
2015-03-09,"16:10",2015-03-09 21:10:00,NA,43,0.996,NA,0.555,NA,155
2015-03-09,"19:15",2015-03-10 00:15:00,NA,51,0.893,NA,0.462,NA,163
2015-03-09,"22:15",2015-03-10 03:15:00,NA,45,0.777,NA,0.457,NA,100
2015-03-10,"13:05",2015-03-10 18:05:00,NA,24,0.478,NA,0.277,NA,36
2015-03-10,"13:10",2015-03-10 18:10:00,NA,24,0.461,NA,0.258,NA,38
2015-03-18,"10:56",2015-03-18 15:56:00,NA,15,0.045,NA,0.009,NA,26
2015-04-08,"03:10",2015-04-08 08:10:00,NA,56,0.606,NA,0.023,NA,519
2015-04-09,"03:00",2015-04-09 08:00:00,NA,52,0.359,NA,0.079,NA,208
2015-04-09,"05:45",2015-04-09 10:45:00,NA,126,1.71,NA,0.108,NA,1580
2015-04-09,"10:20",2015-04-09 15:20:00,NA,190,2.07,NA,0.135,NA,1510
2015-04-09,"13:40",2015-04-09 18:40:00,NA,202,1.08,NA,0.246,NA,579
2015-04-09,"17:40",2015-04-09 22:40:00,NA,178,0.845,NA,0.21,NA,386
2015-04-09,"21:05",2015-04-10 02:05:00,NA,208,1.07,NA,0.283,NA,591
2015-04-10,"01:05",2015-04-10 06:05:00,NA,244,1.53,NA,0.186,NA,1060
2015-04-10,"05:05",2015-04-10 10:05:00,NA,236,1.45,NA,0.328,NA,737
2015-04-10,"07:55",2015-04-10 12:55:00,NA,202,1.07,NA,0.353,NA,427
2015-04-10,"13:35",2015-04-10 18:35:00,NA,133,0.677,NA,0.262,NA,236
2015-04-11,"06:35",2015-04-11 11:35:00,NA,73,0.373,NA,0.115,NA,130
2015-04-12,"08:45",2015-04-12 13:45:00,NA,44,0.22,NA,0.066,NA,68
2015-04-17,"13:50",2015-04-17 18:50:00,NA,24,0.075,NA,0.029,NA,39
2015-04-23,"13:15",2015-04-23 18:15:00,NA,22,0.052,NA,0.013,NA,40
2015-05-19,"11:30",2015-05-19 16:30:00,NA,17,0.088,NA,0.053,NA,61
2015-05-19,"12:15",2015-05-19 17:15:00,NA,16,0.079,NA,0.049,NA,28
2015-05-29,"10:30",2015-05-29 15:30:00,NA,46,0.314,NA,0.091,NA,NA
2015-05-30,"12:00",2015-05-30 17:00:00,NA,62,0.411,NA,0.103,NA,NA
2015-05-30,"18:00",2015-05-30 23:00:00,NA,62,0.312,NA,0.115,NA,NA
2015-05-31,"00:00",2015-05-31 05:00:00,NA,47,0.279,NA,0.119,NA,NA
2015-06-01,"08:25",2015-06-01 13:25:00,NA,24,0.129,NA,0.074,NA,NA
2015-06-11,"09:40",2015-06-11 14:40:00,NA,15,0.138,NA,0.071,NA,66
2015-06-12,"03:30",2015-06-12 08:30:00,NA,63,0.413,NA,0.102,NA,219
2015-06-12,"12:40",2015-06-12 17:40:00,NA,70,0.283,NA,0.115,NA,89
2015-06-15,"06:35",2015-06-15 11:35:00,NA,24,0.149,NA,0.071,NA,78
2015-07-13,"07:25",2015-07-13 12:25:00,NA,65,0.329,NA,0.086,NA,171
2015-07-14,"07:25",2015-07-14 12:25:00,NA,40,0.204,NA,0.088,NA,54
2015-07-16,"06:45",2015-07-16 11:45:00,NA,20,0.22,NA,0.086,NA,85
2015-07-18,"05:45",2015-07-18 10:45:00,NA,NA,0.399,NA,0.18,NA,121
2015-07-27,"09:45",2015-07-27 14:45:00,NA,13,0.085,NA,0.051,NA,49
2015-08-12,"12:00",2015-08-12 17:00:00,NA,9.2,0.087,NA,0.061,NA,19
2015-08-18,"23:00",2015-08-19 04:00:00,NA,78,0.614,NA,0.191,NA,337
2015-08-18,"23:25",2015-08-19 04:25:00,NA,94,0.726,NA,0.187,NA,479
2015-08-19,"02:20",2015-08-19 07:20:00,NA,79,0.372,NA,0.219,NA,107
2015-08-19,"08:35",2015-08-19 13:35:00,NA,50,0.336,NA,0.191,NA,63
2015-08-20,"06:50",2015-08-20 11:50:00,NA,16,0.263,NA,0.244,NA,20
2015-08-29,"06:45",2015-08-29 11:45:00,NA,51,0.283,NA,0.125,NA,84
2015-09-15,"10:30",2015-09-15 15:30:00,NA,8.1,0.064,NA,0.052,NA,23
2015-09-17,"18:30",2015-09-17 23:30:00,NA,NA,0.934,NA,0.177,NA,580
2015-09-18,"00:00",2015-09-18 05:00:00,NA,NA,0.71,NA,0.33,NA,197
2015-09-19,"00:00",2015-09-19 05:00:00,NA,NA,0.388,NA,0.236,NA,47
2015-09-28,"10:40",2015-09-28 15:40:00,NA,13,0.068,NA,0.048,NA,9
2015-09-29,"07:30",2015-09-29 12:30:00,NA,90,0.51,NA,0.171,NA,206
2015-09-29,"10:25",2015-09-29 15:25:00,NA,130,0.543,NA,0.263,NA,126
2015-09-29,"19:25",2015-09-30 00:25:00,NA,91,0.479,NA,0.272,NA,76
2015-09-30,"05:05",2015-09-30 10:05:00,NA,47,0.355,NA,0.203,NA,43
2015-10-01,"06:35",2015-10-01 11:35:00,NA,24,0.154,NA,0.083,NA,26
2015-10-14,"09:50",2015-10-14 14:50:00,NA,15,0.054,NA,0.03,NA,28
2015-10-28,"04:25",2015-10-28 09:25:00,NA,46,0.156,NA,0.092,NA,24
2015-10-28,"13:20",2015-10-28 18:20:00,NA,52,0.208,NA,0.133,NA,17
2015-10-28,"13:25",2015-10-28 18:25:00,NA,52,0.199,NA,0.133,NA,18
2015-10-30,"07:35",2015-10-30 12:35:00,NA,25,0.091,NA,0.056,NA,15
2015-11-06,"01:50",2015-11-06 07:50:00,NA,46,0.188,NA,0.054,NA,45
2015-11-06,"07:50",2015-11-06 13:50:00,NA,52,0.324,NA,0.22,NA,26
2015-11-06,"13:50",2015-11-06 19:50:00,NA,49,0.94,NA,0.651,NA,27
2015-11-16,"07:40",2015-11-16 13:40:00,NA,21,0.046,NA,0.02,NA,23
2015-11-18,"00:10",2015-11-18 06:10:00,NA,68,0.264,NA,0.113,NA,60
2015-11-18,"06:30",2015-11-18 12:30:00,NA,98,0.317,NA,0.169,NA,74
2015-11-18,"18:30",2015-11-19 00:30:00,NA,74,0.418,NA,0.278,NA,46
2015-11-19,"06:30",2015-11-19 12:30:00,NA,48,0.236,NA,0.149,NA,25
2015-11-20,"06:35",2015-11-20 12:35:00,NA,31,0.123,NA,0.068,NA,33
2015-11-25,"06:55",2015-11-25 12:55:00,NA,24,0.168,NA,0.026,NA,147
2015-11-26,"19:05",2015-11-27 01:05:00,NA,67,0.226,NA,0.09,NA,65
2015-11-27,"01:25",2015-11-27 07:25:00,NA,113,0.356,NA,0.162,NA,106
2015-11-27,"04:40",2015-11-27 10:40:00,NA,141,0.493,NA,0.219,NA,139
2015-11-27,"10:40",2015-11-27 16:40:00,NA,126,0.591,NA,0.33,NA,94
2015-11-27,"21:25",2015-11-28 03:25:00,NA,77,0.463,NA,0.285,NA,45
2015-11-28,"09:25",2015-11-28 15:25:00,NA,50,0.241,NA,0.143,NA,27
2015-11-30,"23:05",2015-12-01 05:05:00,NA,45,0.131,NA,0.068,NA,21
2015-12-01,"11:05",2015-12-01 17:05:00,NA,62,0.23,NA,0.122,NA,36
2015-12-01,"23:05",2015-12-02 05:05:00,NA,48,0.217,NA,0.126,NA,23
2015-12-09,"07:15",2015-12-09 13:15:00,NA,26,0.065,NA,0.035,NA,22
2015-12-13,"23:45",2015-12-14 05:45:00,NA,90,0.322,NA,0.087,NA,132
2015-12-14,"03:20",2015-12-14 09:20:00,NA,142,0.433,NA,0.127,NA,174
2015-12-14,"05:40",2015-12-14 11:40:00,NA,176,0.557,NA,0.177,NA,214
2015-12-14,"10:15",2015-12-14 16:15:00,NA,182,0.668,NA,0.249,NA,201
2015-12-14,"15:10",2015-12-14 21:10:00,NA,148,0.642,NA,0.297,NA,141
2015-12-15,"01:25",2015-12-15 07:25:00,NA,94,0.465,NA,0.235,NA,89
2015-12-15,"20:15",2015-12-16 02:15:00,NA,52,0.214,NA,0.105,NA,35
2015-12-17,"07:40",2015-12-17 13:40:00,NA,38,0.13,NA,0.055,NA,25
2016-01-06,"07:05",2016-01-06 13:05:00,NA,27,0.064,NA,0.018,NA,70
2016-02-17,"10:35",2016-02-17 16:35:00,NA,NA,0.012,NA,0.018,NA,37
2016-02-19,"17:25",2016-02-19 23:25:00,NA,127,0.733,NA,0.276,NA,255
2016-02-19,"20:50",2016-02-20 02:50:00,NA,172,0.906,NA,0.324,NA,298
2016-02-20,"02:50",2016-02-20 08:50:00,NA,146,1.69,NA,0.801,NA,243
2016-02-20,"08:20",2016-02-20 14:20:00,NA,102,1.4,NA,0.752,NA,73
2016-02-20,"16:30",2016-02-20 22:30:00,NA,159,1.01,NA,0.529,NA,243
2016-02-20,"20:35",2016-02-21 02:35:00,NA,207,1.16,NA,0.596,NA,472
2016-02-21,"02:35",2016-02-21 08:35:00,NA,179,1.49,NA,0.793,NA,312
2016-02-21,"08:35",2016-02-21 14:35:00,NA,131,1.13,NA,0.725,NA,168
2016-02-21,"20:35",2016-02-22 02:35:00,NA,84,0.583,NA,0.352,NA,72
2016-02-22,"14:35",2016-02-22 20:35:00,NA,46,0.345,NA,0.226,NA,29
2016-02-24,"14:35",2016-02-24 20:35:00,NA,38,0.136,NA,0.087,NA,43
2016-03-08,"10:10",2016-03-08 16:10:00,NA,36,0.071,NA,0.034,NA,42
2016-03-12,"11:05",2016-03-12 17:05:00,NA,27,0.056,NA,0.018,NA,37
2016-03-15,"23:55",2016-03-16 04:55:00,NA,66,0.352,NA,0.071,NA,205
2016-03-16,"01:55",2016-03-16 06:55:00,NA,126,0.653,NA,0.076,NA,575
2016-03-16,"05:50",2016-03-16 10:50:00,NA,160,0.532,NA,0.1,NA,353
2016-03-16,"10:55",2016-03-16 15:55:00,NA,155,0.706,NA,0.243,NA,272
2016-03-16,"16:55",2016-03-16 21:55:00,NA,119,0.534,NA,0.216,NA,160
2016-03-17,"04:55",2016-03-17 09:55:00,NA,72,0.311,NA,0.132,NA,87
2016-03-18,"09:20",2016-03-18 14:20:00,NA,43,0.111,NA,0.045,NA,22
2016-03-31,"04:15",2016-03-31 09:15:00,NA,70,0.235,NA,0.037,NA,159
2016-03-31,"10:00",2016-03-31 15:00:00,NA,76,0.172,NA,0.047,NA,77
2016-03-31,"10:01",2016-03-31 15:01:00,NA,76,0.168,NA,0.054,NA,106
2016-03-31,"22:00",2016-04-01 03:00:00,NA,80,0.277,NA,0.088,NA,91
2016-04-01,"22:00",2016-04-02 03:00:00,NA,49,0.143,NA,0.052,NA,76
2016-04-04,"07:00",2016-04-04 12:00:00,NA,35,0.074,NA,0.025,NA,122
2016-04-06,"05:40",2016-04-06 10:40:00,NA,45,0.116,NA,0.026,NA,146
2016-04-06,"09:40",2016-04-06 14:40:00,NA,55,0.141,NA,0.034,NA,149
2016-04-06,"21:45",2016-04-07 02:45:00,NA,45,0.092,NA,0.024,NA,111
2016-04-20,"14:40",2016-04-20 19:40:00,NA,27,0.045,NA,0.011,NA,84
2016-05-09,"13:40",2016-05-09 18:40:00,NA,24,0.06,NA,0.017,NA,117
2016-05-12,"10:55",2016-05-12 15:55:00,NA,36,0.108,NA,0.023,NA,53
2016-05-13,"06:50",2016-05-13 11:50:00,NA,30,0.09,NA,0.026,NA,72
2016-05-24,"13:10",2016-05-24 18:10:00,NA,23,0.033,NA,0.03,NA,78
2016-06-01,"06:00",2016-06-01 11:00:00,NA,61,0.28,NA,0.092,NA,150
2016-06-01,"06:50",2016-06-01 11:50:00,NA,67,0.366,NA,0.098,NA,208
2016-06-01,"09:00",2016-06-01 14:00:00,NA,55,0.191,NA,0.085,NA,59
2016-06-03,"07:00",2016-06-03 12:00:00,NA,29,0.103,NA,0.063,NA,65
2016-06-14,"09:45",2016-06-14 14:45:00,NA,24,0.081,NA,0.068,NA,102
2016-06-15,"02:00",2016-06-15 07:00:00,NA,92,0.415,NA,0.094,NA,226
2016-06-15,"02:50",2016-06-15 07:50:00,NA,122,0.67,NA,0.103,NA,482
